Area,Quarter,Version,Variable,Value,Weight
South Wairarapa District,2018-09,1.4,HAM_Rent_Index,959.0094405,0.001103314
Southland District,2018-09,1.4,HAM_Rent_Index,760.8103472,0.001600302
Stratford District,2018-09,1.4,HAM_Rent_Index,1025.697002,0.001172892
Tararua District,2018-09,1.4,HAM_Rent_Index,1146.634398,0.002325905
Tasman District,2018-09,1.4,HAM_Rent_Index,908.4379217,0.006142775
Taupo District,2018-09,1.4,HAM_Rent_Index,912.4659609,0.006719281
Tauranga City,2018-09,1.4,HAM_Rent_Index,880.0710007,0.029332247
Thames-Coromandel District,2018-09,1.4,HAM_Rent_Index,1027.063488,0.004134942
Timaru District,2018-09,1.4,HAM_Rent_Index,939.0051958,0.007872294
Upper Hutt City,2018-09,1.4,HAM_Rent_Index,871.0052378,0.008120788
Waikato District,2018-09,1.4,HAM_Rent_Index,899.9209161,0.009164463
Waimakariri District,2018-09,1.4,HAM_Rent_Index,834.7591175,0.005556329
Waimate District,2018-09,1.4,HAM_Rent_Index,1049.91828,0.000745482
Waipa District,2018-09,1.4,HAM_Rent_Index,830.4571794,0.007365366
Wairoa District,2018-09,1.4,HAM_Rent_Index,1097.136826,0.001043675
Waitaki District,2018-09,1.4,HAM_Rent_Index,930.9807404,0.003051508
Waitomo District,2018-09,1.4,HAM_Rent_Index,1039.774142,0.001143073
Wellington City,2018-09,1.4,HAM_Rent_Index,619.1919377,0.057163589
Western Bay of Plenty District,2018-09,1.4,HAM_Rent_Index,873.7745824,0.005009642
Westland District,2018-09,1.4,HAM_Rent_Index,793.9196864,0.000894579
Whakatane District,2018-09,1.4,HAM_Rent_Index,1016.949831,0.005715365
Whanganui District,2018-09,1.4,HAM_Rent_Index,1159.698946,0.009273801
Whangarei District,2018-09,1.4,HAM_Rent_Index,999.4179938,0.018070493
Auckland Total,2018-09,1.4,HAM_Rent_Index,750.2666041,0.373377333
National Total,2018-09,1.4,HAM_Rent_Index,843.7313356,1
Ashburton District,2018-12,1.4,HAM_Rent_Index,818.9598262,0.004899583
Auckland: Albany Ward,2018-12,1.4,HAM_Rent_Index,640.7071154,0.02538875
Auckland: Albert-Eden-Roskill Ward,2018-12,1.4,HAM_Rent_Index,685.938935,0.045135555
Auckland: Franklin Ward,2018-12,1.4,HAM_Rent_Index,770.8597786,0.011927268
Auckland: Howick Ward,2018-12,1.4,HAM_Rent_Index,630.731922,0.028536361
Auckland: Manukau Ward,2018-12,1.4,HAM_Rent_Index,894.7450129,0.04574924
Auckland: Manurewa-Papakura Ward,2018-12,1.4,HAM_Rent_Index,883.1225736,0.041235685
Auckland: Maungakiekie-Tamaki Ward,2018-12,1.4,HAM_Rent_Index,762.7532414,0.028100842
Auckland: North Shore Ward,2018-12,1.4,HAM_Rent_Index,635.3520962,0.03409912
Auckland: Orakei Ward,2018-12,1.4,HAM_Rent_Index,532.573945,0.018727296
Auckland: Rodney Ward,2018-12,1.4,HAM_Rent_Index,742.4635779,0.008106583
Auckland: Waitakere Ward,2018-12,1.4,HAM_Rent_Index,803.0147391,0.039939027
Auckland: Waitemata and Gulf Ward,2018-12,1.4,HAM_Rent_Index,592.6958034,0.02608162
Auckland: Whau Ward,2018-12,1.4,HAM_Rent_Index,820.0449488,0.022142157
Buller District,2018-12,1.4,HAM_Rent_Index,1145.744155,0.001662889
Carterton District,2018-12,1.4,HAM_Rent_Index,1027.697788,0.001039306
Central Hawke's Bay District,2018-12,1.4,HAM_Rent_Index,990.2836188,0.001326352
Central Otago District,2018-12,1.4,HAM_Rent_Index,744.2997071,0.002850667
Christchurch City,2018-12,1.4,HAM_Rent_Index,830.9368754,0.099931703
Clutha District,2018-12,1.4,HAM_Rent_Index,796.3328171,0.001395639
Dunedin City,2018-12,1.4,HAM_Rent_Index,1004.931557,0.027002148
Far North District,2018-12,1.4,HAM_Rent_Index,1087.154965,0.008868741
Gisborne District,2018-12,1.4,HAM_Rent_Index,1031.656462,0.010591018
Gore District,2018-12,1.4,HAM_Rent_Index,928.6557883,0.001880648
Grey District,2018-12,1.4,HAM_Rent_Index,932.6685234,0.001949935
Hamilton City,2018-12,1.4,HAM_Rent_Index,869.4675931,0.053885518
Hastings District,2018-12,1.4,HAM_Rent_Index,973.9773394,0.01576775
Hauraki District,2018-12,1.4,HAM_Rent_Index,998.0211782,0.002603213
Horowhenua District,2018-12,1.4,HAM_Rent_Index,1105.306125,0.005889398
Hurunui District,2018-12,1.4,HAM_Rent_Index,882.958798,0.001078898
Invercargill City,2018-12,1.4,HAM_Rent_Index,965.4328361,0.010749389
Kaikoura District,2018-12,1.4,HAM_Rent_Index,857.7763724,0.000504806
Kaipara District,2018-12,1.4,HAM_Rent_Index,1061.539343,0.002583417
Kapiti Coast District,2018-12,1.4,HAM_Rent_Index,900.948598,0.008987518
Kawerau District,2018-12,1.4,HAM_Rent_Index,1162.01893,0.001266963
Lower Hutt City,2018-12,1.4,HAM_Rent_Index,857.9855016,0.024359342
Mackenzie District,2018-12,1.4,HAM_Rent_Index,595.1917683,0.000485009
Manawatu District,2018-12,1.4,HAM_Rent_Index,1013.946468,0.004028546
Marlborough District,2018-12,1.4,HAM_Rent_Index,859.7382497,0.007789843
Masterton District,2018-12,1.4,HAM_Rent_Index,1022.462735,0.005067852
Matamata-Piako District,2018-12,1.4,HAM_Rent_Index,908.6551848,0.004622435
Napier City,2018-12,1.4,HAM_Rent_Index,1000.384495,0.015163963
Nelson City,2018-12,1.4,HAM_Rent_Index,895.7819982,0.011214602
New Plymouth District,2018-12,1.4,HAM_Rent_Index,957.304624,0.015559889
Opotiki District,2018-12,1.4,HAM_Rent_Index,1080.918198,0.001415435
Otorohanga District,2018-12,1.4,HAM_Rent_Index,887.6120723,0.00091063
Palmerston North City,2018-12,1.4,HAM_Rent_Index,962.8281653,0.022201546
Porirua City,2018-12,1.4,HAM_Rent_Index,908.1992724,0.013016065
Queenstown-Lakes District,2018-12,1.4,HAM_Rent_Index,578.3576717,0.007611676
Rangitikei District,2018-12,1.4,HAM_Rent_Index,1065.331588,0.001910343
Rotorua District,2018-12,1.4,HAM_Rent_Index,970.6664294,0.016252759
Ruapehu District,2018-12,1.4,HAM_Rent_Index,1087.753173,0.001831157
Selwyn District,2018-12,1.4,HAM_Rent_Index,612.6673008,0.004028546
South Taranaki District,2018-12,1.4,HAM_Rent_Index,1012.048094,0.003979056
South Waikato District,2018-12,1.4,HAM_Rent_Index,1049.206953,0.004058241
South Wairarapa District,2018-12,1.4,HAM_Rent_Index,945.8723249,0.001098694
Southland District,2018-12,1.4,HAM_Rent_Index,769.3675195,0.001613398
Stratford District,2018-12,1.4,HAM_Rent_Index,1069.361211,0.001187778
Tararua District,2018-12,1.4,HAM_Rent_Index,1116.934341,0.002326065
Tasman District,2018-12,1.4,HAM_Rent_Index,900.0495617,0.006206139
Taupo District,2018-12,1.4,HAM_Rent_Index,911.6542734,0.006760435
Tauranga City,2018-12,1.4,HAM_Rent_Index,865.6325332,0.02917974
Thames-Coromandel District,2018-12,1.4,HAM_Rent_Index,1029.956242,0.004078037
Timaru District,2018-12,1.4,HAM_Rent_Index,920.883427,0.007789843
Upper Hutt City,2018-12,1.4,HAM_Rent_Index,855.3704147,0.008116481
Waikato District,2018-12,1.4,HAM_Rent_Index,896.1650799,0.00924487
Waimakariri District,2018-12,1.4,HAM_Rent_Index,813.3392214,0.005483574
Waimate District,2018-12,1.4,HAM_Rent_Index,965.8339151,0.000762157
Waipa District,2018-12,1.4,HAM_Rent_Index,814.6588141,0.007423611
Wairoa District,2018-12,1.4,HAM_Rent_Index,1053.960869,0.000999713
Waitaki District,2018-12,1.4,HAM_Rent_Index,930.0825222,0.003088222
Waitomo District,2018-12,1.4,HAM_Rent_Index,1055.952293,0.001148185
Wellington City,2018-12,1.4,HAM_Rent_Index,602.9226695,0.057191499
Western Bay of Plenty District,2018-12,1.4,HAM_Rent_Index,862.9699405,0.005067852
Westland District,2018-12,1.4,HAM_Rent_Index,771.0127852,0.000861139
Whakatane District,2018-12,1.4,HAM_Rent_Index,1041.22456,0.005711231
Whanganui District,2018-12,1.4,HAM_Rent_Index,1153.047614,0.009175583
Whangarei District,2018-12,1.4,HAM_Rent_Index,985.6928598,0.018113611
Auckland Total,2018-12,1.4,HAM_Rent_Index,737.1123895,0.375159608
National Total,2018-12,1.4,HAM_Rent_Index,829.835323,1
Ashburton District,2003-03,1.4,HAM_Buy_Index,1017.362675,0.003396167
Auckland: Albany Ward,2003-03,1.4,HAM_Buy_Index,973.424015,0.020034751
Auckland: Albert-Eden-Roskill Ward,2003-03,1.4,HAM_Buy_Index,1010.624085,0.048889006
Auckland: Franklin Ward,2003-03,1.4,HAM_Buy_Index,1045.751937,0.009214406
Auckland: Howick Ward,2003-03,1.4,HAM_Buy_Index,981.3425366,0.019481887
Auckland: Manukau Ward,2003-03,1.4,HAM_Buy_Index,1134.824305,0.039174389
Auckland: Manurewa-Papakura Ward,2003-03,1.4,HAM_Buy_Index,1075.581272,0.036620682
Auckland: Maungakiekie-Tamaki Ward,2003-03,1.4,HAM_Buy_Index,1033.709712,0.027853833
Auckland: North Shore Ward,2003-03,1.4,HAM_Buy_Index,942.6875684,0.036489048
Auckland: Orakei Ward,2003-03,1.4,HAM_Buy_Index,832.5235994,0.022088248
Auckland: Rodney Ward,2003-03,1.4,HAM_Buy_Index,1065.622186,0.00547599
Auckland: Waitakere Ward,2003-03,1.4,HAM_Buy_Index,1048.198838,0.034830455
Auckland: Waitemata and Gulf Ward,2003-03,1.4,HAM_Buy_Index,800.3498482,0.021824979
Auckland: Whau Ward,2003-03,1.4,HAM_Buy_Index,1102.604915,0.019323926
Buller District,2003-03,1.4,HAM_Buy_Index,1137.41147,0.001316344
Carterton District,2003-03,1.4,HAM_Buy_Index,1242.187266,0.000710826
Central Hawke's Bay District,2003-03,1.4,HAM_Buy_Index,1085.186853,0.002264111
Central Otago District,2003-03,1.4,HAM_Buy_Index,920.0672759,0.002211457
Christchurch City,2003-03,1.4,HAM_Buy_Index,1068.276068,0.10849305
Clutha District,2003-03,1.4,HAM_Buy_Index,881.7143182,0.001132056
Dunedin City,2003-03,1.4,HAM_Buy_Index,1119.206943,0.033066554
Far North District,2003-03,1.4,HAM_Buy_Index,1129.107719,0.00758214
Gisborne District,2003-03,1.4,HAM_Buy_Index,1130.42672,0.012531592
Gore District,2003-03,1.4,HAM_Buy_Index,883.1472233,0.001869208
Grey District,2003-03,1.4,HAM_Buy_Index,978.074278,0.002158804
Hamilton City,2003-03,1.4,HAM_Buy_Index,1103.039651,0.054259688
Hastings District,2003-03,1.4,HAM_Buy_Index,1167.053189,0.01608572
Hauraki District,2003-03,1.4,HAM_Buy_Index,1163.473271,0.002474726
Horowhenua District,2003-03,1.4,HAM_Buy_Index,1157.421123,0.005870893
Hurunui District,2003-03,1.4,HAM_Buy_Index,1106.235736,0.000763479
Invercargill City,2003-03,1.4,HAM_Buy_Index,1046.487175,0.011188922
Kaikoura District,2003-03,1.4,HAM_Buy_Index,1093.664875,0.00042123
Kaipara District,2003-03,1.4,HAM_Buy_Index,1099.273413,0.001711247
Kapiti Coast District,2003-03,1.4,HAM_Buy_Index,1129.091846,0.008398273
Kawerau District,2003-03,1.4,HAM_Buy_Index,1206.802621,0.001526959
Lower Hutt City,2003-03,1.4,HAM_Buy_Index,993.8546825,0.027116681
Mackenzie District,2003-03,1.4,HAM_Buy_Index,1020.753883,0.000263269
Manawatu District,2003-03,1.4,HAM_Buy_Index,1142.929059,0.003896377
Marlborough District,2003-03,1.4,HAM_Buy_Index,1094.786583,0.008556234
Masterton District,2003-03,1.4,HAM_Buy_Index,1159.462599,0.005397009
Matamata-Piako District,2003-03,1.4,HAM_Buy_Index,1057.609989,0.004791491
Napier City,2003-03,1.4,HAM_Buy_Index,1121.209028,0.01777064
Nelson City,2003-03,1.4,HAM_Buy_Index,1095.929192,0.01271588
New Plymouth District,2003-03,1.4,HAM_Buy_Index,1055.025409,0.017138795
Opotiki District,2003-03,1.4,HAM_Buy_Index,1210.012202,0.001237363
Otorohanga District,2003-03,1.4,HAM_Buy_Index,1224.90466,0.000658172
Palmerston North City,2003-03,1.4,HAM_Buy_Index,1100.907688,0.027827506
Porirua City,2003-03,1.4,HAM_Buy_Index,1126.455532,0.014927338
Queenstown-Lakes District,2003-03,1.4,HAM_Buy_Index,1119.282251,0.004870472
Rangitikei District,2003-03,1.4,HAM_Buy_Index,1067.99199,0.001869208
Rotorua District,2003-03,1.4,HAM_Buy_Index,1064.106365,0.019481887
Ruapehu District,2003-03,1.4,HAM_Buy_Index,1121.707564,0.002053496
Selwyn District,2003-03,1.4,HAM_Buy_Index,861.6753562,0.001158382
South Taranaki District,2003-03,1.4,HAM_Buy_Index,975.3028758,0.004054339
South Waikato District,2003-03,1.4,HAM_Buy_Index,989.5063161,0.004422915
South Wairarapa District,2003-03,1.4,HAM_Buy_Index,1128.944387,0.000816133
Southland District,2003-03,1.4,HAM_Buy_Index,828.533996,0.001158382
Stratford District,2003-03,1.4,HAM_Buy_Index,1026.154698,0.001421651
Tararua District,2003-03,1.4,HAM_Buy_Index,1097.274331,0.002659014
Tasman District,2003-03,1.4,HAM_Buy_Index,1078.914096,0.004554549
Taupo District,2003-03,1.4,HAM_Buy_Index,1060.071073,0.007713774
Tauranga City,2003-03,1.4,HAM_Buy_Index,1101.000626,0.030091618
Thames-Coromandel District,2003-03,1.4,HAM_Buy_Index,1202.825399,0.004659857
Timaru District,2003-03,1.4,HAM_Buy_Index,1021.858596,0.006950295
Upper Hutt City,2003-03,1.4,HAM_Buy_Index,1058.385364,0.008161331
Waikato District,2003-03,1.4,HAM_Buy_Index,1118.440454,0.008135004
Waimakariri District,2003-03,1.4,HAM_Buy_Index,1061.217575,0.005028433
Waimate District,2003-03,1.4,HAM_Buy_Index,1233.87832,0.000342249
Waipa District,2003-03,1.4,HAM_Buy_Index,981.8292904,0.006608045
Wairoa District,2003-03,1.4,HAM_Buy_Index,1138.122797,0.001079402
Waitaki District,2003-03,1.4,HAM_Buy_Index,1006.866075,0.002211457
Waitomo District,2003-03,1.4,HAM_Buy_Index,1014.413797,0.001211036
Wellington City,2003-03,1.4,HAM_Buy_Index,875.7682402,0.064263901
Western Bay of Plenty District,2003-03,1.4,HAM_Buy_Index,1155.570434,0.004185973
Westland District,2003-03,1.4,HAM_Buy_Index,989.5063161,0.000737152
Whakatane District,2003-03,1.4,HAM_Buy_Index,1077.560037,0.006555392
Whanganui District,2003-03,1.4,HAM_Buy_Index,1152.299588,0.011294229
Whangarei District,2003-03,1.4,HAM_Buy_Index,1137.252967,0.01937658
Auckland Total,2003-03,1.4,HAM_Buy_Index,1008.628297,0.341301601
National Total,2003-03,1.4,HAM_Buy_Index,1047.289308,1
Ashburton District,2003-06,1.4,HAM_Buy_Index,1052.001451,0.003543496
Auckland: Albany Ward,2003-06,1.4,HAM_Buy_Index,951.7388993,0.019894201
Auckland: Albert-Eden-Roskill Ward,2003-06,1.4,HAM_Buy_Index,1000.813716,0.04849528
Auckland: Franklin Ward,2003-06,1.4,HAM_Buy_Index,997.7293592,0.009137159
Auckland: Howick Ward,2003-06,1.4,HAM_Buy_Index,963.1925745,0.019236123
Auckland: Manukau Ward,2003-06,1.4,HAM_Buy_Index,1131.196107,0.0385988
Auckland: Manurewa-Papakura Ward,2003-06,1.4,HAM_Buy_Index,1090.927602,0.037080159
Auckland: Maungakiekie-Tamaki Ward,2003-06,1.4,HAM_Buy_Index,1035.039586,0.027386165
Auckland: North Shore Ward,2003-06,1.4,HAM_Buy_Index,950.3464933,0.036118353
Auckland: Orakei Ward,2003-06,1.4,HAM_Buy_Index,833.0231082,0.021488775
Auckland: Rodney Ward,2003-06,1.4,HAM_Buy_Index,1066.836156,0.005846769
Auckland: Waitakere Ward,2003-06,1.4,HAM_Buy_Index,1058.780508,0.034650333
Auckland: Waitemata and Gulf Ward,2003-06,1.4,HAM_Buy_Index,792.7350738,0.021463464
Auckland: Whau Ward,2003-06,1.4,HAM_Buy_Index,1122.305011,0.019008327
Buller District,2003-06,1.4,HAM_Buy_Index,1190.383538,0.001240224
Carterton District,2003-06,1.4,HAM_Buy_Index,1156.519178,0.00073401
Central Hawke's Bay District,2003-06,1.4,HAM_Buy_Index,1015.838535,0.002252651
Central Otago District,2003-06,1.4,HAM_Buy_Index,972.1465561,0.00220203
Christchurch City,2003-06,1.4,HAM_Buy_Index,1058.785652,0.110050874
Clutha District,2003-06,1.4,HAM_Buy_Index,930.7786166,0.001189602
Dunedin City,2003-06,1.4,HAM_Buy_Index,1131.800471,0.034599711
Far North District,2003-06,1.4,HAM_Buy_Index,1144.726319,0.007770381
Gisborne District,2003-06,1.4,HAM_Buy_Index,1150.272788,0.012225063
Gore District,2003-06,1.4,HAM_Buy_Index,847.3439571,0.001872991
Grey District,2003-06,1.4,HAM_Buy_Index,983.8591644,0.002100787
Hamilton City,2003-06,1.4,HAM_Buy_Index,1100.121808,0.052874029
Hastings District,2003-06,1.4,HAM_Buy_Index,1168.836673,0.016325394
Hauraki District,2003-06,1.4,HAM_Buy_Index,1078.475085,0.002429826
Horowhenua District,2003-06,1.4,HAM_Buy_Index,1157.998103,0.006023944
Hurunui District,2003-06,1.4,HAM_Buy_Index,1016.335035,0.000835253
Invercargill City,2003-06,1.4,HAM_Buy_Index,1016.830422,0.011288567
Kaikoura District,2003-06,1.4,HAM_Buy_Index,1151.226184,0.000480903
Kaipara District,2003-06,1.4,HAM_Buy_Index,1179.442512,0.001721127
Kapiti Coast District,2003-06,1.4,HAM_Buy_Index,1162.286986,0.008605634
Kawerau District,2003-06,1.4,HAM_Buy_Index,1156.519178,0.00146802
Lower Hutt City,2003-06,1.4,HAM_Buy_Index,989.3127127,0.027234301
Mackenzie District,2003-06,1.4,HAM_Buy_Index,1166.575867,0.000253107
Manawatu District,2003-06,1.4,HAM_Buy_Index,1123.223385,0.003745982
Marlborough District,2003-06,1.4,HAM_Buy_Index,1110.820403,0.008605634
Masterton District,2003-06,1.4,HAM_Buy_Index,1173.204139,0.005568352
Matamata-Piako District,2003-06,1.4,HAM_Buy_Index,1053.582916,0.004834342
Napier City,2003-06,1.4,HAM_Buy_Index,1129.282313,0.017616239
Nelson City,2003-06,1.4,HAM_Buy_Index,1098.698179,0.012832519
New Plymouth District,2003-06,1.4,HAM_Buy_Index,1114.57733,0.016325394
Opotiki District,2003-06,1.4,HAM_Buy_Index,1166.575867,0.001265534
Otorohanga District,2003-06,1.4,HAM_Buy_Index,1275.942354,0.000607457
Palmerston North City,2003-06,1.4,HAM_Buy_Index,1095.649748,0.027892379
Porirua City,2003-06,1.4,HAM_Buy_Index,1138.847408,0.014907996
Queenstown-Lakes District,2003-06,1.4,HAM_Buy_Index,1120.081901,0.005239313
Rangitikei District,2003-06,1.4,HAM_Buy_Index,1018.756322,0.00184768
Rotorua District,2003-06,1.4,HAM_Buy_Index,1081.78238,0.019413298
Ruapehu District,2003-06,1.4,HAM_Buy_Index,1180.463675,0.002126098
Selwyn District,2003-06,1.4,HAM_Buy_Index,845.7675034,0.001265534
South Taranaki District,2003-06,1.4,HAM_Buy_Index,965.8339151,0.003897846
South Waikato District,2003-06,1.4,HAM_Buy_Index,1001.524611,0.004606545
South Wairarapa District,2003-06,1.4,HAM_Buy_Index,1200.886922,0.000860563
Southland District,2003-06,1.4,HAM_Buy_Index,818.0257606,0.001037738
Stratford District,2003-06,1.4,HAM_Buy_Index,1093.664875,0.001518641
Tararua District,2003-06,1.4,HAM_Buy_Index,1063.001374,0.002708244
Tasman District,2003-06,1.4,HAM_Buy_Index,1091.715384,0.004733099
Taupo District,2003-06,1.4,HAM_Buy_Index,1077.81466,0.007567896
Tauranga City,2003-06,1.4,HAM_Buy_Index,1120.944498,0.02976537
Thames-Coromandel District,2003-06,1.4,HAM_Buy_Index,1198.104945,0.004682477
Timaru District,2003-06,1.4,HAM_Buy_Index,1027.749034,0.006859197
Upper Hutt City,2003-06,1.4,HAM_Buy_Index,1041.585595,0.008150042
Waikato District,2003-06,1.4,HAM_Buy_Index,1113.31155,0.00845377
Waimakariri District,2003-06,1.4,HAM_Buy_Index,1041.585595,0.00513807
Waimate District,2003-06,1.4,HAM_Buy_Index,1215.183194,0.000303728
Waipa District,2003-06,1.4,HAM_Buy_Index,1010.811475,0.006682022
Wairoa District,2003-06,1.4,HAM_Buy_Index,1159.947594,0.00111367
Waitaki District,2003-06,1.4,HAM_Buy_Index,1063.642702,0.002151409
Waitomo District,2003-06,1.4,HAM_Buy_Index,953.4514298,0.001316156
Wellington City,2003-06,1.4,HAM_Buy_Index,864.8045837,0.064871295
Western Bay of Plenty District,2003-06,1.4,HAM_Buy_Index,1143.376915,0.004454681
Westland District,2003-06,1.4,HAM_Buy_Index,1009.536807,0.000658078
Whakatane District,2003-06,1.4,HAM_Buy_Index,1051.652965,0.006808575
Whanganui District,2003-06,1.4,HAM_Buy_Index,1160.485854,0.010908907
Whangarei District,2003-06,1.4,HAM_Buy_Index,1120.053572,0.018881774
Auckland Total,2003-06,1.4,HAM_Buy_Index,1007.842335,0.338454529
National Total,2003-06,1.4,HAM_Buy_Index,1047.464599,1
Ashburton District,2003-09,1.4,HAM_Buy_Index,1060.523515,0.003607909
Auckland: Albany Ward,2003-09,1.4,HAM_Buy_Index,973.8702201,0.019820073
Auckland: Albert-Eden-Roskill Ward,2003-09,1.4,HAM_Buy_Index,1007.224008,0.0477228
Auckland: Franklin Ward,2003-09,1.4,HAM_Buy_Index,995.9491134,0.009090057
Auckland: Howick Ward,2003-09,1.4,HAM_Buy_Index,984.2983875,0.019679505
Auckland: Manukau Ward,2003-09,1.4,HAM_Buy_Index,1156.579652,0.038960735
Auckland: Manurewa-Papakura Ward,2003-09,1.4,HAM_Buy_Index,1097.328744,0.037297348
Auckland: Maungakiekie-Tamaki Ward,2003-09,1.4,HAM_Buy_Index,1035.348555,0.027387311
Auckland: North Shore Ward,2003-09,1.4,HAM_Buy_Index,960.8799559,0.035376253
Auckland: Orakei Ward,2003-09,1.4,HAM_Buy_Index,839.0422329,0.02113204
Auckland: Rodney Ward,2003-09,1.4,HAM_Buy_Index,1090.701014,0.005763284
Auckland: Waitakere Ward,2003-09,1.4,HAM_Buy_Index,1071.929891,0.034579702
Auckland: Waitemata and Gulf Ward,2003-09,1.4,HAM_Buy_Index,789.6724447,0.02171774
Auckland: Whau Ward,2003-09,1.4,HAM_Buy_Index,1126.238329,0.019140662
Buller District,2003-09,1.4,HAM_Buy_Index,1107.16691,0.001265111
Carterton District,2003-09,1.4,HAM_Buy_Index,1230.372984,0.000749695
Central Hawke's Bay District,2003-09,1.4,HAM_Buy_Index,1026.705802,0.002295942
Central Otago District,2003-09,1.4,HAM_Buy_Index,977.1576206,0.002272514
Christchurch City,2003-09,1.4,HAM_Buy_Index,1066.710866,0.107417299
Clutha District,2003-09,1.4,HAM_Buy_Index,925.408741,0.001218255
Dunedin City,2003-09,1.4,HAM_Buy_Index,1146.524103,0.034415706
Far North District,2003-09,1.4,HAM_Buy_Index,1141.7733,0.007988942
Gisborne District,2003-09,1.4,HAM_Buy_Index,1150.93213,0.012229407
Gore District,2003-09,1.4,HAM_Buy_Index,841.2806732,0.001827383
Grey District,2003-09,1.4,HAM_Buy_Index,1023.856479,0.00220223
Hamilton City,2003-09,1.4,HAM_Buy_Index,1090.540588,0.051939837
Hastings District,2003-09,1.4,HAM_Buy_Index,1174.849455,0.016516728
Hauraki District,2003-09,1.4,HAM_Buy_Index,1115.984566,0.002295942
Horowhenua District,2003-09,1.4,HAM_Buy_Index,1199.503411,0.00581014
Hurunui District,2003-09,1.4,HAM_Buy_Index,1002.526135,0.000749695
Invercargill City,2003-09,1.4,HAM_Buy_Index,1026.611426,0.011081436
